relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,umls_cui_from_meddra,recommended_name,cosine_similarity
indication,indication,14644,DB09072,drug,Sodium oxybate,DrugBank,84092,16430,disease,Balo concentric sclerosis,MONDO,C0036420,Circumscribed scleroderma,0.6034199246463078
indication,indication,14644,DB09072,drug,Sodium oxybate,DrugBank,30664,18544_10247,disease,X-linked adrenoleukodystrophy,MONDO_grouped,C0302280,adrenogenital syndrome,0.6393050527563551
indication,indication,14447,DB11642,drug,Pitolisant,DrugBank,28391,13652_12179_8062_21107,disease,narcolepsy,MONDO_grouped,C0027404,Narcolepsy,1.0000000000000002
indication,indication,14447,DB11642,drug,Pitolisant,DrugBank,33324,16158,disease,narcolepsy-cataplexy syndrome,MONDO,C0027404,Narcolepsy,0.8350086609610483
indication,indication,14447,DB11642,drug,Pitolisant,DrugBank,35742,2602,disease,central nervous system disease,MONDO,C0007682,Central nervous system disorder,0.9701395529220962
indication,indication,14447,DB11642,drug,Pitolisant,DrugBank,84092,16430,disease,Balo concentric sclerosis,MONDO,C0036420,Circumscribed scleroderma,0.6034199246463078
indication,indication,14447,DB11642,drug,Pitolisant,DrugBank,30664,18544_10247,disease,X-linked adrenoleukodystrophy,MONDO_grouped,C0302280,adrenogenital syndrome,0.6393050527563551
indication,indication,15074,DB00182,drug,Amphetamine,DrugBank,28391,13652_12179_8062_21107,disease,narcolepsy,MONDO_grouped,C0027404,Narcolepsy,1.0000000000000002
indication,indication,15074,DB00182,drug,Amphetamine,DrugBank,33324,16158,disease,narcolepsy-cataplexy syndrome,MONDO,C0027404,Narcolepsy,0.8350086609610483
indication,indication,15074,DB00182,drug,Amphetamine,DrugBank,35742,2602,disease,central nervous system disease,MONDO,C0007682,Central nervous system disorder,0.9701395529220962
indication,indication,15074,DB00182,drug,Amphetamine,DrugBank,84092,16430,disease,Balo concentric sclerosis,MONDO,C0036420,Circumscribed scleroderma,0.6034199246463078
indication,indication,15074,DB00182,drug,Amphetamine,DrugBank,30664,18544_10247,disease,X-linked adrenoleukodystrophy,MONDO_grouped,C0302280,adrenogenital syndrome,0.6393050527563551
indication,indication,17318,DB14754,drug,Solriamfetol,DrugBank,28391,13652_12179_8062_21107,disease,narcolepsy,MONDO_grouped,C0027404,Narcolepsy,1.0000000000000002
indication,indication,17318,DB14754,drug,Solriamfetol,DrugBank,33324,16158,disease,narcolepsy-cataplexy syndrome,MONDO,C0027404,Narcolepsy,0.8350086609610483
indication,indication,17318,DB14754,drug,Solriamfetol,DrugBank,35742,2602,disease,central nervous system disease,MONDO,C0007682,Central nervous system disorder,0.9701395529220962
indication,indication,17318,DB14754,drug,Solriamfetol,DrugBank,84092,16430,disease,Balo concentric sclerosis,MONDO,C0036420,Circumscribed scleroderma,0.6034199246463078
indication,indication,17318,DB14754,drug,Solriamfetol,DrugBank,30664,18544_10247,disease,X-linked adrenoleukodystrophy,MONDO_grouped,C0302280,adrenogenital syndrome,0.6393050527563551
indication,indication,16855,DB00422,drug,Methylphenidate,DrugBank,28391,13652_12179_8062_21107,disease,narcolepsy,MONDO_grouped,C0027404,Narcolepsy,1.0000000000000002
indication,indication,16855,DB00422,drug,Methylphenidate,DrugBank,33324,16158,disease,narcolepsy-cataplexy syndrome,MONDO,C0027404,Narcolepsy,0.8350086609610483
indication,indication,16855,DB00422,drug,Methylphenidate,DrugBank,35742,2602,disease,central nervous system disease,MONDO,C0007682,Central nervous system disorder,0.9701395529220962
indication,indication,16855,DB00422,drug,Methylphenidate,DrugBank,84092,16430,disease,Balo concentric sclerosis,MONDO,C0036420,Circumscribed scleroderma,0.6034199246463078
indication,indication,16855,DB00422,drug,Methylphenidate,DrugBank,30664,18544_10247,disease,X-linked adrenoleukodystrophy,MONDO_grouped,C0302280,adrenogenital syndrome,0.6393050527563551
indication,indication,15015,DB06413,drug,Armodafinil,DrugBank,28391,13652_12179_8062_21107,disease,narcolepsy,MONDO_grouped,C0027404,Narcolepsy,1.0000000000000002
indication,indication,15015,DB06413,drug,Armodafinil,DrugBank,33324,16158,disease,narcolepsy-cataplexy syndrome,MONDO,C0027404,Narcolepsy,0.8350086609610483
indication,indication,15015,DB06413,drug,Armodafinil,DrugBank,35742,2602,disease,central nervous system disease,MONDO,C0007682,Central nervous system disorder,0.9701395529220962
indication,indication,15015,DB06413,drug,Armodafinil,DrugBank,84092,16430,disease,Balo concentric sclerosis,MONDO,C0036420,Circumscribed scleroderma,0.6034199246463078
indication,indication,15015,DB06413,drug,Armodafinil,DrugBank,30664,18544_10247,disease,X-linked adrenoleukodystrophy,MONDO_grouped,C0302280,adrenogenital syndrome,0.6393050527563551
indication,indication,14554,DB01277,drug,Mecasermin,DrugBank,33350,15892,disease,growth hormone insensitivity syndrome,MONDO,C0853012,blood growth hormone decreased,0.7237849514706047
indication,indication,14554,DB01277,drug,Mecasermin,DrugBank,30816,9877,disease,Laron syndrome,MONDO,C0860564,Retinoic acid syndrome,0.6055907156932238
indication,indication,16041,DB14751,drug,Mecasermin rinfabate,DrugBank,33350,15892,disease,growth hormone insensitivity syndrome,MONDO,C0853012,blood growth hormone decreased,0.7237849514706047
indication,indication,16041,DB14751,drug,Mecasermin rinfabate,DrugBank,30816,9877,disease,Laron syndrome,MONDO,C0860564,Retinoic acid syndrome,0.6055907156932238
indication,indication,15290,DB00261,drug,Anagrelide,DrugBank,28536,8554_13794_11173_5029_10301,disease,thrombocythemia,MONDO_grouped,C0836924,Thrombocytosis,0.9478810890488572
indication,indication,15290,DB00261,drug,Anagrelide,DrugBank,32293,19111,disease,familial thrombocytosis,MONDO,C0040028,Essential thrombocythaemia,0.8306976633848738
indication,indication,20250,DB01332,drug,Ceftizoxime,DrugBank,33645,4796,disease,infectious meningitis,MONDO,C0025289,Meningitis,0.9314941306551615
indication,indication,20250,DB01332,drug,Ceftizoxime,DrugBank,35974,21108,disease,meningitis (disease),MONDO,C0025289,Meningitis,0.9911982798413951
indication,indication,20250,DB01332,drug,Ceftizoxime,DrugBank,28332,8450_15304,disease,arachnoiditis,MONDO_grouped,C0003708,Arachnoiditis,0.9999999999999997
indication,indication,20250,DB01332,drug,Ceftizoxime,DrugBank,84139,18673,disease,IgG4-related pachymeningitis,MONDO,C0085404,poems syndrome,0.586201355790857
indication,indication,20407,DB01172,drug,Kanamycin,DrugBank,33645,4796,disease,infectious meningitis,MONDO,C0025289,Meningitis,0.9314941306551615
indication,indication,20407,DB01172,drug,Kanamycin,DrugBank,35974,21108,disease,meningitis (disease),MONDO,C0025289,Meningitis,0.9911982798413951
indication,indication,20407,DB01172,drug,Kanamycin,DrugBank,28332,8450_15304,disease,arachnoiditis,MONDO_grouped,C0003708,Arachnoiditis,0.9999999999999997
indication,indication,20407,DB01172,drug,Kanamycin,DrugBank,84139,18673,disease,IgG4-related pachymeningitis,MONDO,C0085404,poems syndrome,0.586201355790857
indication,indication,15438,DB00359,drug,Sulfadiazine,DrugBank,35501,4674,disease,chorioretinitis (disease),MONDO,C0008513,Chorioretinitis,0.9942854830004465
indication,indication,15438,DB00359,drug,Sulfadiazine,DrugBank,84140,958,disease,neuroretinitis,MONDO,C0035333,Retinitis,0.8017940721685319
indication,indication,15438,DB00359,drug,Sulfadiazine,DrugBank,39366,1280,disease,choroiditis,MONDO,C0008526,Choroiditis,1.0000000000000002
indication,indication,15438,DB00359,drug,Sulfadiazine,DrugBank,35870,2708,disease,retinitis,MONDO,C0035333,Retinitis,1.0000000000000002
indication,indication,15438,DB00359,drug,Sulfadiazine,DrugBank,32823,5715,disease,congenital toxoplasmosis,MONDO,C0085315,cerebral toxoplasmosis,0.8488886108411975
indication,indication,14052,DB00162,drug,Vitamin A,DrugBank,84142,7016,disease,vitamin A deficiency (disease),MONDO,C0919764,vitamin a decreased,0.8156686397189127
indication,indication,14706,DB00115,drug,Cyanocobalamin,DrugBank,29820,8228,disease,pernicious anemia,MONDO,C0002886,Anaemia macrocytic,0.6990204237641955
indication,indication,14106,DB00200,drug,Hydroxocobalamin,DrugBank,29820,8228,disease,pernicious anemia,MONDO,C0002886,Anaemia macrocytic,0.6990204237641955
indication,indication,20320,DB14098,drug,Cobalamin,DrugBank,29820,8228,disease,pernicious anemia,MONDO,C0002886,Anaemia macrocytic,0.6990204237641955
indication,indication,14290,DB01057,drug,Echothiophate,DrugBank,27913,10819_11370_19353,disease,Stargardt disease,MONDO_grouped,C0857602,macular dystrophy congenital,0.6906179132317072
indication,indication,14290,DB01057,drug,Echothiophate,DrugBank,28402,9549,disease,severe early-childhood-onset retinal dystrophy,MONDO,C0857602,macular dystrophy congenital,0.6774820259064603
indication,indication,14290,DB01057,drug,Echothiophate,DrugBank,35971,4896,disease,esotropia,MONDO,C0038379,Strabismus,0.7637734607727166
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,36492,1657,disease,brain cancer,MONDO,C0006118,Brain neoplasm,0.8325339710082386
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,37151,5440,disease,embryonal carcinoma,MONDO,C0206656,embryonal rhabdomyosarcoma,0.8035916624655685
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,33510,6372,disease,pituicytoma,MONDO,C0033375,Prolactinoma,0.7285371034281641
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,84143,16682,disease,giant cell glioblastoma,MONDO,C0017636,Glioblastoma,0.855725920796172
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,83826,16684,disease,anaplastic astrocytoma,MONDO,C0334579,Anaplastic astrocytoma,1.0000000000000004
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,39297,16686,disease,diffuse astrocytoma,MONDO,C0004114,Astrocytoma,0.8898370412548247
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,84144,16687,disease,protoplasmic astrocytoma,MONDO,C0004114,Astrocytoma,0.7803263994498489
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,84145,16688,disease,fibrillary astrocytoma,MONDO,C0004114,Astrocytoma,0.8298918350036361
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,84146,16689,disease,gemistocytic astrocytoma,MONDO,C0004114,Astrocytoma,0.8407467520494382
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,84147,16690,disease,pleomorphic xanthoastrocytoma,MONDO,C0206644,fibrous histiocytoma,0.7376212551150555
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,36988,16691_4000_3999,disease,juvenile pilocytic astrocytoma,MONDO_grouped,C0004114,Astrocytoma,0.6887327457231797
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,84148,16692,disease,pilomyxoid astrocytoma,MONDO,C0004114,Astrocytoma,0.7395197026864027
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,35701,2544_16695_18744_2543_2540,disease,oligodendroglial tumor,MONDO_grouped,C0751396,oligodendroglioma,0.943060236465589
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,84149,16696,disease,anaplastic oligodendroglioma,MONDO,C0751396,oligodendroglioma,0.9013961820643754
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,37184,16700,disease,anaplastic ependymoma,MONDO,C0280788,ependymoma malignant,0.8622799008658254
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,39299,16701_16702,disease,oligoastrocytoma,MONDO_grouped,C0751396,oligodendroglioma,0.7147916567648026
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,84150,16703,disease,anaplastic oligoastrocytoma,MONDO,C0334579,Anaplastic astrocytoma,0.8022970589099848
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,84151,16705,disease,angiocentric glioma,MONDO,C0004114,Astrocytoma,0.7343108476544625
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,84152,16706,disease,chordoid glioma of the third ventricle,MONDO,C0677865,Brain stem glioma,0.5475634767074501
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,84153,16707,disease,astroblastoma,MONDO,C0004114,Astrocytoma,0.7243887944197527
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,37438,16715,disease,ependymoblastoma,MONDO,C0280788,ependymoma malignant,0.8659065800076945
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,39301,21193_17046,disease,neuroepithelial neoplasm,MONDO_grouped,C0206093,Neuroectodermal neoplasm,0.8560046722347776
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,32214,18177,disease,glioblastoma (disease),MONDO,C0017636,Glioblastoma,0.9903559338972693
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,32636,18271,disease,peripheral primitive neuroectodermal tumor,MONDO,C0206093,Neuroectodermal neoplasm,0.8502596709394034
indication,indication,17524,DB00262,drug,Carmustine,DrugBank,37398,18843,disease,embryonal carcinoma of the central nervous system,MONDO,C0280788,ependymoma malignant,0.6065125452900979
indication,indication,14955,DB00541,drug,Vincristine,DrugBank,35884,18905_17601_6117_6268_6428,disease,diffuse large B-cell lymphoma,MONDO_grouped,C0079744,Diffuse large B-cell lymphoma,1.000000000000002
indication,indication,14955,DB00541,drug,Vincristine,DrugBank,36425,2571,disease,primary central nervous system lymphoma,MONDO,C0280803,central nervous system lymphoma,0.9305462519770319
indication,indication,14955,DB00541,drug,Vincristine,DrugBank,84154,6383,disease,"primary cutaneous diffuse large B-cell lymphoma, Leg type",MONDO,C0079744,Diffuse large B-cell lymphoma,0.6256565041851009
indication,indication,14955,DB00541,drug,Vincristine,DrugBank,84155,17346,disease,Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly,MONDO,C0079744,Diffuse large B-cell lymphoma,0.6006799987593126
indication,indication,14955,DB00541,drug,Vincristine,DrugBank,84156,17347,disease,plasmablastic lymphoma,MONDO,C0079746,plasmablastic lymphoma,1.0000000000000007
indication,indication,14955,DB00541,drug,Vincristine,DrugBank,84157,17596,disease,diffuse large B-cell lymphoma of the central nervous system,MONDO,C0079744,Diffuse large B-cell lymphoma,0.7421223152324444
indication,indication,14955,DB00541,drug,Vincristine,DrugBank,84158,17597,disease,T-cell/histiocyte rich large B cell lymphoma,MONDO,C0079772,T-cell lymphoma,0.7282230153339064
indication,indication,14955,DB00541,drug,Vincristine,DrugBank,84159,18225,disease,ALK-positive large B-cell lymphoma,MONDO,C0206180,Anaplastic large-cell lymphoma,0.7356335348766527
indication,indication,14955,DB00541,drug,Vincristine,DrugBank,84160,20323,disease,primary mediastinal large B-cell lymphoma,MONDO,C0079744,Diffuse large B-cell lymphoma,0.6877688807687657
indication,indication,14955,DB00541,drug,Vincristine,DrugBank,84161,20324,disease,intravascular large B-cell lymphoma,MONDO,C0334660,Intravascular large B-cell lymphoma,1.0000000000000002
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,35884,18905_17601_6117_6268_6428,disease,diffuse large B-cell lymphoma,MONDO_grouped,C0079744,Diffuse large B-cell lymphoma,1.000000000000002
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,36425,2571,disease,primary central nervous system lymphoma,MONDO,C0280803,central nervous system lymphoma,0.9305462519770319
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,84154,6383,disease,"primary cutaneous diffuse large B-cell lymphoma, Leg type",MONDO,C0079744,Diffuse large B-cell lymphoma,0.6256565041851009
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,84155,17346,disease,Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly,MONDO,C0079744,Diffuse large B-cell lymphoma,0.6006799987593126
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,84156,17347,disease,plasmablastic lymphoma,MONDO,C0079746,plasmablastic lymphoma,1.0000000000000007
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,84157,17596,disease,diffuse large B-cell lymphoma of the central nervous system,MONDO,C0079744,Diffuse large B-cell lymphoma,0.7421223152324444
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,84158,17597,disease,T-cell/histiocyte rich large B cell lymphoma,MONDO,C0079772,T-cell lymphoma,0.7282230153339064
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,84159,18225,disease,ALK-positive large B-cell lymphoma,MONDO,C0206180,Anaplastic large-cell lymphoma,0.7356335348766527
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,84160,20323,disease,primary mediastinal large B-cell lymphoma,MONDO,C0079744,Diffuse large B-cell lymphoma,0.6877688807687657
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,84161,20324,disease,intravascular large B-cell lymphoma,MONDO,C0334660,Intravascular large B-cell lymphoma,1.0000000000000002
indication,indication,14320,DB01234,drug,Dexamethasone,DrugBank,35884,18905_17601_6117_6268_6428,disease,diffuse large B-cell lymphoma,MONDO_grouped,C0079744,Diffuse large B-cell lymphoma,1.000000000000002
indication,indication,14320,DB01234,drug,Dexamethasone,DrugBank,36425,2571,disease,primary central nervous system lymphoma,MONDO,C0280803,central nervous system lymphoma,0.9305462519770319
